36,4,0,0,2,58.0,0.06896551724137931,0.0,Castle,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,8,0,1,4,58.0,0.13793103448275862,0.0,Coin,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,0,2,58.0,0.0,0.0,DynamicGameObject,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,0,2,58.0,0.0,0.0,GameObject,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,3,19,18,58.0,0.0,0.05172413793103448,GameScreen,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,9,7,58.0,0.0,0.0,HelpScreen,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,9,7,58.0,0.0,0.0,HelpScreen2,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,9,7,58.0,0.0,0.0,HelpScreen3,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,9,7,58.0,0.0,0.0,HelpScreen4,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,9,7,58.0,0.0,0.0,HelpScreen5,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,9,7,58.0,0.0,0.0,HighscoresScreen,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,10,10,58.0,0.0,0.0,MainMenuScreen,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,8,0,2,11,58.0,0.13793103448275862,0.0,Platform,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,3,3,58.0,0.0,0.0,Settings,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,6,0,0,2,58.0,0.10344827586206896,0.0,Spring,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,8,0,1,4,58.0,0.13793103448275862,0.0,Squirrel,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,3,2,58.0,0.0,0.0,SuperJumper,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,0,1,0,58.0,0.0,0.0,SuperJumperDesktop,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,4,14,12,17,58.0,0.06896551724137931,0.2413793103448276,World,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,4,0,4,0,58.0,0.06896551724137931,0.0,WorldListener,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,2,6,8,6,58.0,0.034482758620689655,0.10344827586206896,WorldRenderer,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,4,25,19,58.0,0.0,0.06896551724137931,MultiplayerGameScreen,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,1,0,14,13,58.0,0.017241379310344827,0.0,StartMultiplayerScreen,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,4,14,12,17,58.0,0.06896551724137931,0.2413793103448276,World,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,4,0,4,0,58.0,0.06896551724137931,0.0,WorldListener,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,2,6,11,11,58.0,0.034482758620689655,0.10344827586206896,WorldRenderer,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,1,2,1,58.0,0.0,0.017241379310344827,ChatListener,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,1,3,1,58.0,0.0,0.017241379310344827,ConnectionListener,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,1,15,1,58.0,0.0,0.017241379310344827,NotificationListener,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,1,9,1,58.0,0.0,0.017241379310344827,RoomListener,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,6,1,25,18,58.0,0.10344827586206896,0.017241379310344827,WarpController,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,1,0,5,0,58.0,0.017241379310344827,0.0,WarpListener,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,1,7,1,58.0,0.0,0.017241379310344827,ZoneListener,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
1,0,0,1,0,0.0,0.0,0.0,SuperJumperAndroid,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper-android\src
